Measurement: I_leakage
  step	MIN(i(V1))	FROM	TO
  8134	-9.60887e-06	-0.707	0.707
  8135	-9.7476e-06	-0.707	0.707
  8136	-7.13965e-06	-0.707	0.707
  8137	-7.3885e-06	-0.707	0.707
  8138	-8.63953e-06	-0.707	0.707
  8139	-1.39293e-05	-0.707	0.707
  8140	-7.40502e-06	-0.707	0.707
  8141	-7.03946e-06	-0.707	0.707
  8142	-9.46783e-06	-0.707	0.707
  8143	-4.89828e-06	-0.707	0.707
  8144	-8.97738e-06	-0.707	0.707
  8145	-5.97306e-06	-0.707	0.707
  8146	-9.27874e-06	-0.707	0.707
  8147	-8.70242e-06	-0.707	0.707
  8148	-6.7206e-06	-0.707	0.707
  8149	-8.68423e-06	-0.707	0.707
  8150	-9.19773e-06	-0.707	0.707
  8151	-9.71622e-06	-0.707	0.707
  8152	-7.4032e-06	-0.707	0.707
  8153	-9.13703e-06	-0.707	0.707
  8154	-1.1435e-05	-0.707	0.707
  8155	-7.13463e-06	-0.707	0.707
  8156	-9.58358e-06	-0.707	0.707
  8157	-4.85541e-06	-0.707	0.707
  8158	-6.9784e-06	-0.707	0.707
  8159	-1.37066e-05	-0.707	0.707
  8160	-1.00956e-05	-0.707	0.707
  8161	-8.70762e-06	-0.707	0.707
  8162	-8.69552e-06	-0.707	0.707
  8163	-8.91677e-06	-0.707	0.707
  8164	-8.85431e-06	-0.707	0.707
  8165	-7.26881e-06	-0.707	0.707
  8166	-7.87211e-06	-0.707	0.707
  8167	-8.43434e-06	-0.707	0.707
  8168	-8.82296e-06	-0.707	0.707
  8169	-7.8421e-06	-0.707	0.707
  8170	-6.33276e-06	-0.707	0.707
  8171	-4.90513e-06	-0.707	0.707
  8172	-1.07606e-05	-0.707	0.707
  8173	-1.00189e-05	-0.707	0.707
  8174	-1.14977e-05	-0.707	0.707
  8175	-8.86631e-06	-0.707	0.707
  8176	-8.47374e-06	-0.707	0.707
  8177	-8.71734e-06	-0.707	0.707
  8178	-1.06217e-05	-0.707	0.707
  8179	-9.14977e-06	-0.707	0.707
  8180	-8.51413e-06	-0.707	0.707
  8181	-9.59347e-06	-0.707	0.707
  8182	-9.58243e-06	-0.707	0.707
  8183	-7.30089e-06	-0.707	0.707
  8184	-4.89909e-06	-0.707	0.707
  8185	-7.03562e-06	-0.707	0.707
  8186	-9.42321e-06	-0.707	0.707
  8187	-7.34942e-06	-0.707	0.707
  8188	-8.00503e-06	-0.707	0.707
  8189	-8.95897e-06	-0.707	0.707
  8190	-7.95605e-06	-0.707	0.707
  8191	-7.43885e-06	-0.707	0.707
  8192	-1.04442e-05	-0.707	0.707
  8193	-9.4846e-06	-0.707	0.707
  8194	-9.72666e-06	-0.707	0.707
  8195	-1.02716e-05	-0.707	0.707
  8196	-8.34848e-06	-0.707	0.707
  8197	-8.81617e-06	-0.707	0.707
  8198	-9.37519e-06	-0.707	0.707
  8199	-8.9818e-06	-0.707	0.707
  8200	-7.67275e-06	-0.707	0.707
  8201	-9.44044e-06	-0.707	0.707
  8202	-9.45944e-06	-0.707	0.707
  8203	-1.04925e-05	-0.707	0.707
  8204	-8.52965e-06	-0.707	0.707
  8205	-8.50565e-06	-0.707	0.707
  8206	-6.21634e-06	-0.707	0.707
  8207	-9.65103e-06	-0.707	0.707
  8208	-9.80099e-06	-0.707	0.707
  8209	-1.04133e-05	-0.707	0.707
  8210	-6.94019e-06	-0.707	0.707
  8211	-8.46734e-06	-0.707	0.707
  8212	-8.24131e-06	-0.707	0.707
  8213	-6.70019e-06	-0.707	0.707
  8214	-5.8249e-06	-0.707	0.707
  8215	-8.79593e-06	-0.707	0.707
  8216	-7.3537e-06	-0.707	0.707
  8217	-5.62737e-06	-0.707	0.707
  8218	-9.14229e-06	-0.707	0.707
  8219	-7.95145e-06	-0.707	0.707
  8220	-8.06722e-06	-0.707	0.707
  8221	-8.70852e-06	-0.707	0.707
  8222	-9.18624e-06	-0.707	0.707
  8223	-8.79757e-06	-0.707	0.707
  8224	-7.84776e-06	-0.707	0.707
  8225	-8.04965e-06	-0.707	0.707
  8226	-7.72584e-06	-0.707	0.707
  8227	-1.04121e-05	-0.707	0.707
  8228	-6.52879e-06	-0.707	0.707
  8229	-6.90188e-06	-0.707	0.707
  8230	-8.71772e-06	-0.707	0.707
  8231	-6.94214e-06	-0.707	0.707
  8232	-9.94211e-06	-0.707	0.707
  8233	-5.97035e-06	-0.707	0.707
  8234	-1.04967e-05	-0.707	0.707
  8235	-9.97105e-06	-0.707	0.707
  8236	-1.01397e-05	-0.707	0.707
  8237	-6.09744e-06	-0.707	0.707
  8238	-1.05819e-05	-0.707	0.707
  8239	-7.67562e-06	-0.707	0.707
  8240	-1.03451e-05	-0.707	0.707
  8241	-7.85119e-06	-0.707	0.707
  8242	-7.52245e-06	-0.707	0.707
  8243	-7.96534e-06	-0.707	0.707
  8244	-1.09303e-05	-0.707	0.707
  8245	-1.00416e-05	-0.707	0.707
  8246	-7.80919e-06	-0.707	0.707
  8247	-8.26597e-06	-0.707	0.707
  8248	-9.00611e-06	-0.707	0.707
  8249	-8.44867e-06	-0.707	0.707
  8250	-7.80383e-06	-0.707	0.707
  8251	-1.01834e-05	-0.707	0.707
  8252	-9.6108e-06	-0.707	0.707
  8253	-8.91105e-06	-0.707	0.707
  8254	-7.78406e-06	-0.707	0.707
  8255	-9.24838e-06	-0.707	0.707
  8256	-9.77453e-06	-0.707	0.707
  8257	-1.08068e-05	-0.707	0.707
  8258	-5.56953e-06	-0.707	0.707
  8259	-5.69066e-06	-0.707	0.707
  8260	-8.03656e-06	-0.707	0.707
  8261	-7.48609e-06	-0.707	0.707
  8262	-8.27823e-06	-0.707	0.707
  8263	-8.60541e-06	-0.707	0.707
  8264	-8.05852e-06	-0.707	0.707
  8265	-9.47722e-06	-0.707	0.707
  8266	-8.61164e-06	-0.707	0.707
  8267	-9.13892e-06	-0.707	0.707
  8268	-1.07026e-05	-0.707	0.707
  8269	-8.91422e-06	-0.707	0.707
  8270	-7.17029e-06	-0.707	0.707
  8271	-8.4424e-06	-0.707	0.707
  8272	-5.72682e-06	-0.707	0.707
  8273	-7.83699e-06	-0.707	0.707
  8274	-8.20888e-06	-0.707	0.707
  8275	-1.04379e-05	-0.707	0.707
  8276	-1.00905e-05	-0.707	0.707
  8277	-7.77175e-06	-0.707	0.707
  8278	-7.30362e-06	-0.707	0.707
  8279	-9.16498e-06	-0.707	0.707
  8280	-9.62177e-06	-0.707	0.707
  8281	-7.70926e-06	-0.707	0.707
  8282	-8.56003e-06	-0.707	0.707
  8283	-9.90486e-06	-0.707	0.707
  8284	-9.66975e-06	-0.707	0.707
  8285	-5.48406e-06	-0.707	0.707
  8286	-1.07582e-05	-0.707	0.707
  8287	-6.54434e-06	-0.707	0.707
  8288	-8.1109e-06	-0.707	0.707
  8289	-9.49472e-06	-0.707	0.707
  8290	-8.107e-06	-0.707	0.707
  8291	-6.88515e-06	-0.707	0.707
  8292	-5.99069e-06	-0.707	0.707
  8293	-6.47666e-06	-0.707	0.707
  8294	-8.16123e-06	-0.707	0.707
  8295	-9.93068e-06	-0.707	0.707
  8296	-9.54646e-06	-0.707	0.707
  8297	-1.03929e-05	-0.707	0.707
  8298	-1.20668e-05	-0.707	0.707
  8299	-9.9832e-06	-0.707	0.707
  8300	-7.36184e-06	-0.707	0.707
  8301	-9.50793e-06	-0.707	0.707
  8302	-8.74747e-06	-0.707	0.707
  8303	-9.12008e-06	-0.707	0.707
  8304	-9.85988e-06	-0.707	0.707
  8305	-7.61539e-06	-0.707	0.707
  8306	-8.56117e-06	-0.707	0.707
  8307	-8.51291e-06	-0.707	0.707
  8308	-1.12252e-05	-0.707	0.707
  8309	-7.41652e-06	-0.707	0.707
  8310	-7.41443e-06	-0.707	0.707
  8311	-9.7785e-06	-0.707	0.707
  8312	-7.23e-06	-0.707	0.707
  8313	-1.13505e-05	-0.707	0.707
  8314	-8.92105e-06	-0.707	0.707
  8315	-8.53098e-06	-0.707	0.707
  8316	-8.45644e-06	-0.707	0.707
  8317	-8.40839e-06	-0.707	0.707
  8318	-1.23633e-05	-0.707	0.707
  8319	-1.13266e-05	-0.707	0.707
  8320	-6.31896e-06	-0.707	0.707
  8321	-1.10528e-05	-0.707	0.707
  8322	-8.12152e-06	-0.707	0.707
  8323	-7.20946e-06	-0.707	0.707
  8324	-7.73012e-06	-0.707	0.707
  8325	-9.80778e-06	-0.707	0.707
  8326	-1.08319e-05	-0.707	0.707
  8327	-9.45206e-06	-0.707	0.707
  8328	-8.89212e-06	-0.707	0.707
  8329	-8.13059e-06	-0.707	0.707
  8330	-5.68313e-06	-0.707	0.707
  8331	-6.97307e-06	-0.707	0.707
  8332	-8.5594e-06	-0.707	0.707
  8333	-9.29967e-06	-0.707	0.707
  8334	-9.06167e-06	-0.707	0.707
  8335	-7.44296e-06	-0.707	0.707
  8336	-7.44887e-06	-0.707	0.707
  8337	-9.91237e-06	-0.707	0.707
  8338	-8.68002e-06	-0.707	0.707
  8339	-6.43993e-06	-0.707	0.707
  8340	-8.45161e-06	-0.707	0.707
  8341	-1.12364e-05	-0.707	0.707
  8342	-7.03289e-06	-0.707	0.707
  8343	-9.4801e-06	-0.707	0.707
  8344	-8.21054e-06	-0.707	0.707
  8345	-7.68635e-06	-0.707	0.707
  8346	-8.38473e-06	-0.707	0.707
  8347	-9.63586e-06	-0.707	0.707
  8348	-7.65126e-06	-0.707	0.707
  8349	-8.61387e-06	-0.707	0.707
  8350	-1.16197e-05	-0.707	0.707
  8351	-1.00224e-05	-0.707	0.707
  8352	-7.43456e-06	-0.707	0.707
  8353	-7.46428e-06	-0.707	0.707
  8354	-9.59727e-06	-0.707	0.707
  8355	-9.97504e-06	-0.707	0.707
  8356	-1.07984e-05	-0.707	0.707
  8357	-6.68099e-06	-0.707	0.707
  8358	-9.99364e-06	-0.707	0.707
  8359	-7.4148e-06	-0.707	0.707
  8360	-1.07101e-05	-0.707	0.707
  8361	-1.0735e-05	-0.707	0.707
  8362	-7.46622e-06	-0.707	0.707
  8363	-9.73899e-06	-0.707	0.707
  8364	-9.47724e-06	-0.707	0.707
  8365	-6.22373e-06	-0.707	0.707
  8366	-7.97975e-06	-0.707	0.707
  8367	-1.02118e-05	-0.707	0.707
  8368	-9.79954e-06	-0.707	0.707
  8369	-1.01825e-05	-0.707	0.707
  8370	-6.40561e-06	-0.707	0.707
  8371	-8.84423e-06	-0.707	0.707
  8372	-1.06137e-05	-0.707	0.707
  8373	-9.68107e-06	-0.707	0.707
  8374	-8.27969e-06	-0.707	0.707
  8375	-6.86501e-06	-0.707	0.707
  8376	-6.10753e-06	-0.707	0.707
  8377	-9.76266e-06	-0.707	0.707
  8378	-7.51639e-06	-0.707	0.707
  8379	-9.19341e-06	-0.707	0.707
  8380	-8.39032e-06	-0.707	0.707
  8381	-1.04337e-05	-0.707	0.707
  8382	-1.11676e-05	-0.707	0.707
  8383	-7.21199e-06	-0.707	0.707
  8384	-6.60571e-06	-0.707	0.707
  8385	-6.2469e-06	-0.707	0.707
  8386	-9.7111e-06	-0.707	0.707
  8387	-8.34884e-06	-0.707	0.707
  8388	-1.13858e-05	-0.707	0.707
  8389	-1.20163e-05	-0.707	0.707
  8390	-8.61045e-06	-0.707	0.707
  8391	-8.91589e-06	-0.707	0.707
  8392	-9.41524e-06	-0.707	0.707
  8393	-5.84792e-06	-0.707	0.707
  8394	-9.0253e-06	-0.707	0.707
  8395	-7.81157e-06	-0.707	0.707
  8396	-9.5643e-06	-0.707	0.707
  8397	-8.69905e-06	-0.707	0.707
  8398	-8.59641e-06	-0.707	0.707
  8399	-9.24082e-06	-0.707	0.707
  8400	-8.354e-06	-0.707	0.707
  8401	-8.07303e-06	-0.707	0.707
  8402	-7.43606e-06	-0.707	0.707
  8403	-7.77329e-06	-0.707	0.707
  8404	-8.66103e-06	-0.707	0.707
  8405	-7.7201e-06	-0.707	0.707
  8406	-8.90029e-06	-0.707	0.707
  8407	-8.69821e-06	-0.707	0.707
  8408	-6.86668e-06	-0.707	0.707
  8409	-1.0159e-05	-0.707	0.707
  8410	-6.54613e-06	-0.707	0.707
  8411	-8.08521e-06	-0.707	0.707
  8412	-9.06435e-06	-0.707	0.707
  8413	-6.57966e-06	-0.707	0.707
  8414	-7.99685e-06	-0.707	0.707
  8415	-7.90779e-06	-0.707	0.707
  8416	-8.96574e-06	-0.707	0.707
  8417	-8.95696e-06	-0.707	0.707
  8418	-9.79225e-06	-0.707	0.707
  8419	-4.35191e-06	-0.707	0.707
  8420	-7.06693e-06	-0.707	0.707
  8421	-6.39831e-06	-0.707	0.707
  8422	-6.13649e-06	-0.707	0.707
  8423	-7.70424e-06	-0.707	0.707
  8424	-5.0894e-06	-0.707	0.707
  8425	-9.27149e-06	-0.707	0.707
  8426	-9.26372e-06	-0.707	0.707
  8427	-8.88654e-06	-0.707	0.707
  8428	-8.99338e-06	-0.707	0.707
  8429	-7.67851e-06	-0.707	0.707
  8430	-9.43099e-06	-0.707	0.707
  8431	-9.2773e-06	-0.707	0.707
  8432	-8.63288e-06	-0.707	0.707
  8433	-6.65365e-06	-0.707	0.707
  8434	-6.60943e-06	-0.707	0.707
  8435	-9.19647e-06	-0.707	0.707
  8436	-9.39662e-06	-0.707	0.707
  8437	-9.3481e-06	-0.707	0.707
  8438	-9.3633e-06	-0.707	0.707
  8439	-8.33251e-06	-0.707	0.707
  8440	-6.83477e-06	-0.707	0.707
  8441	-8.3147e-06	-0.707	0.707
  8442	-4.30084e-06	-0.707	0.707
  8443	-9.00432e-06	-0.707	0.707
  8444	-6.59759e-06	-0.707	0.707
  8445	-6.76427e-06	-0.707	0.707
  8446	-9.66975e-06	-0.707	0.707
  8447	-9.76563e-06	-0.707	0.707
  8448	-8.17592e-06	-0.707	0.707
  8449	-8.1629e-06	-0.707	0.707
  8450	-8.41979e-06	-0.707	0.707
  8451	-8.94286e-06	-0.707	0.707
  8452	-1.14711e-05	-0.707	0.707
  8453	-7.37902e-06	-0.707	0.707
  8454	-7.50239e-06	-0.707	0.707
  8455	-1.02481e-05	-0.707	0.707
  8456	-9.1744e-06	-0.707	0.707
  8457	-7.72298e-06	-0.707	0.707
  8458	-9.20981e-06	-0.707	0.707
  8459	-7.76461e-06	-0.707	0.707
  8460	-6.28302e-06	-0.707	0.707
  8461	-1.04279e-05	-0.707	0.707
  8462	-7.52864e-06	-0.707	0.707
  8463	-8.11227e-06	-0.707	0.707
  8464	-1.02176e-05	-0.707	0.707
  8465	-7.74449e-06	-0.707	0.707
  8466	-8.5139e-06	-0.707	0.707
  8467	-9.99695e-06	-0.707	0.707
  8468	-7.38065e-06	-0.707	0.707
  8469	-1.10405e-05	-0.707	0.707
  8470	-6.25082e-06	-0.707	0.707
  8471	-9.79457e-06	-0.707	0.707
  8472	-7.92552e-06	-0.707	0.707
  8473	-9.59226e-06	-0.707	0.707
  8474	-7.25262e-06	-0.707	0.707
  8475	-8.77628e-06	-0.707	0.707
  8476	-1.21212e-05	-0.707	0.707
  8477	-6.21678e-06	-0.707	0.707
  8478	-8.1911e-06	-0.707	0.707
  8479	-5.63479e-06	-0.707	0.707
  8480	-6.73315e-06	-0.707	0.707
  8481	-9.79409e-06	-0.707	0.707
  8482	-7.37695e-06	-0.707	0.707
  8483	-8.17249e-06	-0.707	0.707
  8484	-6.00851e-06	-0.707	0.707
  8485	-8.41959e-06	-0.707	0.707
  8486	-5.89142e-06	-0.707	0.707
  8487	-9.63516e-06	-0.707	0.707
  8488	-8.9343e-06	-0.707	0.707
  8489	-7.49465e-06	-0.707	0.707
  8490	-7.2257e-06	-0.707	0.707
  8491	-8.27005e-06	-0.707	0.707
  8492	-8.07356e-06	-0.707	0.707
  8493	-7.95721e-06	-0.707	0.707
  8494	-9.04453e-06	-0.707	0.707
  8495	-7.9721e-06	-0.707	0.707
  8496	-7.2035e-06	-0.707	0.707
  8497	-9.19826e-06	-0.707	0.707
  8498	-1.04873e-05	-0.707	0.707
  8499	-8.37668e-06	-0.707	0.707
  8500	-7.24173e-06	-0.707	0.707
  8501	-9.39638e-06	-0.707	0.707
  8502	-5.1777e-06	-0.707	0.707
  8503	-8.28846e-06	-0.707	0.707
  8504	-6.81754e-06	-0.707	0.707
  8505	-8.3892e-06	-0.707	0.707
  8506	-9.09654e-06	-0.707	0.707
  8507	-7.69035e-06	-0.707	0.707
  8508	-8.84517e-06	-0.707	0.707
  8509	-8.31044e-06	-0.707	0.707
  8510	-8.28188e-06	-0.707	0.707
  8511	-8.67832e-06	-0.707	0.707
  8512	-6.97256e-06	-0.707	0.707
  8513	-7.44341e-06	-0.707	0.707
  8514	-7.41955e-06	-0.707	0.707
  8515	-7.41619e-06	-0.707	0.707
  8516	-7.35071e-06	-0.707	0.707
  8517	-9.81551e-06	-0.707	0.707
  8518	-8.35482e-06	-0.707	0.707
  8519	-8.14561e-06	-0.707	0.707
  8520	-8.59193e-06	-0.707	0.707
  8521	-8.64418e-06	-0.707	0.707
  8522	-9.43583e-06	-0.707	0.707
  8523	-1.09605e-05	-0.707	0.707
  8524	-7.7688e-06	-0.707	0.707
  8525	-6.10707e-06	-0.707	0.707
  8526	-6.98464e-06	-0.707	0.707
  8527	-6.82678e-06	-0.707	0.707
  8528	-8.08346e-06	-0.707	0.707
  8529	-9.90117e-06	-0.707	0.707
  8530	-1.04202e-05	-0.707	0.707
  8531	-8.61728e-06	-0.707	0.707
  8532	-8.49797e-06	-0.707	0.707
  8533	-9.61712e-06	-0.707	0.707
  8534	-9.14124e-06	-0.707	0.707
  8535	-9.67229e-06	-0.707	0.707
  8536	-8.36732e-06	-0.707	0.707
  8537	-6.64842e-06	-0.707	0.707
  8538	-9.665e-06	-0.707	0.707
  8539	-9.21952e-06	-0.707	0.707
  8540	-9.09174e-06	-0.707	0.707
  8541	-6.06536e-06	-0.707	0.707
  8542	-8.14357e-06	-0.707	0.707
  8543	-7.86504e-06	-0.707	0.707
  8544	-9.08032e-06	-0.707	0.707
  8545	-7.87657e-06	-0.707	0.707
  8546	-1.02293e-05	-0.707	0.707
  8547	-1.30798e-05	-0.707	0.707
  8548	-7.53891e-06	-0.707	0.707
  8549	-7.39946e-06	-0.707	0.707
  8550	-9.79935e-06	-0.707	0.707
  8551	-1.10313e-05	-0.707	0.707
  8552	-8.14608e-06	-0.707	0.707
  8553	-1.37174e-05	-0.707	0.707
  8554	-8.3868e-06	-0.707	0.707
  8555	-7.1443e-06	-0.707	0.707
  8556	-7.97836e-06	-0.707	0.707
  8557	-8.44077e-06	-0.707	0.707
  8558	-8.97875e-06	-0.707	0.707
  8559	-1.08295e-05	-0.707	0.707
  8560	-1.00231e-05	-0.707	0.707
  8561	-7.07204e-06	-0.707	0.707
  8562	-1.18663e-05	-0.707	0.707
  8563	-1.01347e-05	-0.707	0.707
  8564	-6.13866e-06	-0.707	0.707
  8565	-1.00099e-05	-0.707	0.707
  8566	-7.76447e-06	-0.707	0.707
  8567	-7.27406e-06	-0.707	0.707
  8568	-8.33225e-06	-0.707	0.707
  8569	-9.23041e-06	-0.707	0.707
  8570	-9.8749e-06	-0.707	0.707
  8571	-6.61674e-06	-0.707	0.707
  8572	-7.18806e-06	-0.707	0.707
  8573	-9.06976e-06	-0.707	0.707
  8574	-7.40381e-06	-0.707	0.707
  8575	-7.69754e-06	-0.707	0.707
  8576	-8.68476e-06	-0.707	0.707
  8577	-8.79484e-06	-0.707	0.707
  8578	-8.06056e-06	-0.707	0.707
  8579	-5.36838e-06	-0.707	0.707
  8580	-1.16188e-05	-0.707	0.707
  8581	-6.55321e-06	-0.707	0.707
  8582	-9.79222e-06	-0.707	0.707
  8583	-9.87318e-06	-0.707	0.707
  8584	-1.24854e-05	-0.707	0.707
  8585	-6.69934e-06	-0.707	0.707
  8586	-9.72832e-06	-0.707	0.707
  8587	-7.01881e-06	-0.707	0.707
  8588	-8.98597e-06	-0.707	0.707
  8589	-1.25751e-05	-0.707	0.707
  8590	-7.68096e-06	-0.707	0.707
  8591	-6.79409e-06	-0.707	0.707
  8592	-7.1305e-06	-0.707	0.707
  8593	-9.32637e-06	-0.707	0.707
  8594	-8.51828e-06	-0.707	0.707
  8595	-7.26129e-06	-0.707	0.707
  8596	-9.05835e-06	-0.707	0.707
  8597	-6.66242e-06	-0.707	0.707
  8598	-7.4522e-06	-0.707	0.707
  8599	-7.15911e-06	-0.707	0.707
  8600	-7.12951e-06	-0.707	0.707
  8601	-6.1529e-06	-0.707	0.707
  8602	-9.83144e-06	-0.707	0.707
  8603	-9.0539e-06	-0.707	0.707
  8604	-6.69187e-06	-0.707	0.707
  8605	-8.53314e-06	-0.707	0.707
  8606	-4.65101e-06	-0.707	0.707
  8607	-1.1261e-05	-0.707	0.707
  8608	-1.08764e-05	-0.707	0.707
  8609	-8.86832e-06	-0.707	0.707
  8610	-5.04863e-06	-0.707	0.707
  8611	-9.61485e-06	-0.707	0.707
  8612	-9.31069e-06	-0.707	0.707
  8613	-9.5022e-06	-0.707	0.707
  8614	-6.24502e-06	-0.707	0.707
  8615	-9.44403e-06	-0.707	0.707
  8616	-8.71847e-06	-0.707	0.707
  8617	-1.03929e-05	-0.707	0.707
  8618	-7.85012e-06	-0.707	0.707
  8619	-9.02792e-06	-0.707	0.707
  8620	-7.83154e-06	-0.707	0.707
  8621	-6.8043e-06	-0.707	0.707
  8622	-8.05679e-06	-0.707	0.707
  8623	-6.81073e-06	-0.707	0.707
  8624	-9.90511e-06	-0.707	0.707
  8625	-1.04526e-05	-0.707	0.707
  8626	-6.22101e-06	-0.707	0.707
  8627	-8.51891e-06	-0.707	0.707
  8628	-7.47324e-06	-0.707	0.707
  8629	-1.16501e-05	-0.707	0.707
  8630	-9.98633e-06	-0.707	0.707
  8631	-8.74563e-06	-0.707	0.707
  8632	-8.88594e-06	-0.707	0.707
  8633	-7.77873e-06	-0.707	0.707
  8634	-6.4149e-06	-0.707	0.707
  8635	-7.96991e-06	-0.707	0.707
  8636	-7.33187e-06	-0.707	0.707
  8637	-8.11791e-06	-0.707	0.707
  8638	-8.99331e-06	-0.707	0.707
  8639	-7.06618e-06	-0.707	0.707
  8640	-6.32874e-06	-0.707	0.707
  8641	-8.34664e-06	-0.707	0.707
  8642	-9.31692e-06	-0.707	0.707
  8643	-5.28812e-06	-0.707	0.707
  8644	-8.9803e-06	-0.707	0.707
  8645	-9.71636e-06	-0.707	0.707
  8646	-9.40147e-06	-0.707	0.707
  8647	-7.83313e-06	-0.707	0.707
  8648	-8.28236e-06	-0.707	0.707
  8649	-9.09154e-06	-0.707	0.707
  8650	-9.28485e-06	-0.707	0.707
  8651	-9.23719e-06	-0.707	0.707
  8652	-7.96436e-06	-0.707	0.707
  8653	-7.93808e-06	-0.707	0.707
  8654	-7.85302e-06	-0.707	0.707
  8655	-9.13919e-06	-0.707	0.707
  8656	-9.92214e-06	-0.707	0.707
  8657	-8.97722e-06	-0.707	0.707
  8658	-8.75342e-06	-0.707	0.707
  8659	-5.63868e-06	-0.707	0.707
  8660	-1.05252e-05	-0.707	0.707
  8661	-7.97847e-06	-0.707	0.707
  8662	-8.56358e-06	-0.707	0.707
  8663	-6.16664e-06	-0.707	0.707
  8664	-8.91694e-06	-0.707	0.707
  8665	-7.58418e-06	-0.707	0.707
  8666	-7.0072e-06	-0.707	0.707
  8667	-9.28041e-06	-0.707	0.707
  8668	-7.91e-06	-0.707	0.707
  8669	-9.63018e-06	-0.707	0.707
  8670	-5.11919e-06	-0.707	0.707
  8671	-7.33096e-06	-0.707	0.707
  8672	-9.94686e-06	-0.707	0.707
  8673	-7.89803e-06	-0.707	0.707
  8674	-7.19234e-06	-0.707	0.707
  8675	-7.69353e-06	-0.707	0.707
  8676	-7.69294e-06	-0.707	0.707
  8677	-1.06312e-05	-0.707	0.707
  8678	-6.31777e-06	-0.707	0.707
  8679	-7.51747e-06	-0.707	0.707
  8680	-9.43526e-06	-0.707	0.707
  8681	-8.52553e-06	-0.707	0.707
  8682	-6.27544e-06	-0.707	0.707
  8683	-1.14798e-05	-0.707	0.707
  8684	-9.33285e-06	-0.707	0.707
  8685	-9.53541e-06	-0.707	0.707
  8686	-8.33219e-06	-0.707	0.707
  8687	-8.40091e-06	-0.707	0.707
  8688	-9.23613e-06	-0.707	0.707
  8689	-7.90315e-06	-0.707	0.707
  8690	-6.65236e-06	-0.707	0.707
  8691	-8.25455e-06	-0.707	0.707
  8692	-8.12412e-06	-0.707	0.707
  8693	-8.45753e-06	-0.707	0.707
  8694	-8.46807e-06	-0.707	0.707
  8695	-6.2043e-06	-0.707	0.707
  8696	-8.1696e-06	-0.707	0.707
  8697	-9.00139e-06	-0.707	0.707
  8698	-9.51327e-06	-0.707	0.707
  8699	-1.0985e-05	-0.707	0.707
  8700	-1.00364e-05	-0.707	0.707
  8701	-8.97595e-06	-0.707	0.707
  8702	-9.59166e-06	-0.707	0.707
  8703	-6.49159e-06	-0.707	0.707
  8704	-1.16469e-05	-0.707	0.707
  8705	-9.79769e-06	-0.707	0.707
  8706	-7.04547e-06	-0.707	0.707
  8707	-7.64302e-06	-0.707	0.707
  8708	-4.60972e-06	-0.707	0.707
  8709	-8.28968e-06	-0.707	0.707
  8710	-6.611e-06	-0.707	0.707
  8711	-9.10044e-06	-0.707	0.707
  8712	-7.11625e-06	-0.707	0.707
  8713	-7.67447e-06	-0.707	0.707
  8714	-9.5607e-06	-0.707	0.707
  8715	-7.87552e-06	-0.707	0.707
  8716	-9.41041e-06	-0.707	0.707
  8717	-7.31194e-06	-0.707	0.707
  8718	-8.82823e-06	-0.707	0.707
  8719	-6.32946e-06	-0.707	0.707
  8720	-1.05913e-05	-0.707	0.707
  8721	-6.6039e-06	-0.707	0.707
  8722	-8.64839e-06	-0.707	0.707
  8723	-7.88869e-06	-0.707	0.707
  8724	-7.45534e-06	-0.707	0.707
  8725	-7.52344e-06	-0.707	0.707
  8726	-6.12782e-06	-0.707	0.707
  8727	-9.66822e-06	-0.707	0.707
  8728	-9.41098e-06	-0.707	0.707
  8729	-1.1127e-05	-0.707	0.707
  8730	-1.26969e-05	-0.707	0.707
  8731	-7.93448e-06	-0.707	0.707
  8732	-6.27186e-06	-0.707	0.707
  8733	-6.03912e-06	-0.707	0.707
  8734	-7.51882e-06	-0.707	0.707
  8735	-5.94906e-06	-0.707	0.707
  8736	-6.71638e-06	-0.707	0.707
  8737	-7.62121e-06	-0.707	0.707
  8738	-7.68811e-06	-0.707	0.707
  8739	-1.05099e-05	-0.707	0.707
  8740	-7.45603e-06	-0.707	0.707
  8741	-1.07308e-05	-0.707	0.707
  8742	-9.85055e-06	-0.707	0.707
  8743	-5.62839e-06	-0.707	0.707
  8744	-7.94769e-06	-0.707	0.707
  8745	-9.53707e-06	-0.707	0.707
  8746	-6.35838e-06	-0.707	0.707
  8747	-8.05998e-06	-0.707	0.707
  8748	-6.40699e-06	-0.707	0.707
  8749	-7.75176e-06	-0.707	0.707
  8750	-8.71966e-06	-0.707	0.707
  8751	-1.02232e-05	-0.707	0.707
  8752	-6.1865e-06	-0.707	0.707
  8753	-9.79934e-06	-0.707	0.707
  8754	-9.23869e-06	-0.707	0.707
  8755	-1.03643e-05	-0.707	0.707
  8756	-7.59091e-06	-0.707	0.707
  8757	-1.05905e-05	-0.707	0.707
  8758	-9.08951e-06	-0.707	0.707
  8759	-9.48538e-06	-0.707	0.707
  8760	-9.15594e-06	-0.707	0.707
  8761	-7.83168e-06	-0.707	0.707
  8762	-7.44468e-06	-0.707	0.707
  8763	-7.92318e-06	-0.707	0.707
  8764	-5.78192e-06	-0.707	0.707
  8765	-6.10382e-06	-0.707	0.707
  8766	-7.17129e-06	-0.707	0.707
  8767	-6.95597e-06	-0.707	0.707
  8768	-7.39625e-06	-0.707	0.707
