Measurement: I_leakage
  step	MIN(i(V1))	FROM	TO
   662	-4.64647e-06	-0.566	0.566
   663	-3.77362e-06	-0.566	0.566
   664	-4.12444e-06	-0.566	0.566
   665	-3.25826e-06	-0.566	0.566
   666	-3.93374e-06	-0.566	0.566
   667	-3.19426e-06	-0.566	0.566
   668	-3.3495e-06	-0.566	0.566
   669	-4.35772e-06	-0.566	0.566
   670	-2.59555e-06	-0.566	0.566
   671	-3.89227e-06	-0.566	0.566
   672	-3.60221e-06	-0.566	0.566
   673	-3.58765e-06	-0.566	0.566
   674	-3.5591e-06	-0.566	0.566
   675	-5.59413e-06	-0.566	0.566
   676	-3.86572e-06	-0.566	0.566
   677	-5.52175e-06	-0.566	0.566
   678	-4.79574e-06	-0.566	0.566
   679	-4.35669e-06	-0.566	0.566
   680	-4.1847e-06	-0.566	0.566
   681	-3.6721e-06	-0.566	0.566
   682	-3.1462e-06	-0.566	0.566
   683	-3.40724e-06	-0.566	0.566
   684	-4.11127e-06	-0.566	0.566
   685	-2.56128e-06	-0.566	0.566
   686	-4.88351e-06	-0.566	0.566
   687	-3.10154e-06	-0.566	0.566
   688	-4.88717e-06	-0.566	0.566
   689	-4.53258e-06	-0.566	0.566
   690	-3.84961e-06	-0.566	0.566
   691	-3.2865e-06	-0.566	0.566
   692	-4.12435e-06	-0.566	0.566
   693	-3.61828e-06	-0.566	0.566
   694	-2.78884e-06	-0.566	0.566
   695	-4.58948e-06	-0.566	0.566
   696	-4.1211e-06	-0.566	0.566
   697	-2.79038e-06	-0.566	0.566
   698	-3.93866e-06	-0.566	0.566
   699	-5.70698e-06	-0.566	0.566
   700	-2.70292e-06	-0.566	0.566
   701	-3.2208e-06	-0.566	0.566
   702	-3.51747e-06	-0.566	0.566
   703	-5.67486e-06	-0.566	0.566
   704	-3.78716e-06	-0.566	0.566
   705	-3.59747e-06	-0.566	0.566
   706	-4.16236e-06	-0.566	0.566
   707	-2.98647e-06	-0.566	0.566
   708	-2.71299e-06	-0.566	0.566
   709	-2.50045e-06	-0.566	0.566
   710	-2.91574e-06	-0.566	0.566
   711	-4.57012e-06	-0.566	0.566
   712	-4.83584e-06	-0.566	0.566
   713	-2.85825e-06	-0.566	0.566
   714	-6.08586e-06	-0.566	0.566
   715	-4.28041e-06	-0.566	0.566
   716	-3.94892e-06	-0.566	0.566
   717	-4.94429e-06	-0.566	0.566
   718	-2.46525e-06	-0.566	0.566
   719	-3.32008e-06	-0.566	0.566
   720	-5.13789e-06	-0.566	0.566
   721	-3.96245e-06	-0.566	0.566
   722	-4.39807e-06	-0.566	0.566
   723	-3.13042e-06	-0.566	0.566
   724	-5.89213e-06	-0.566	0.566
   725	-5.1273e-06	-0.566	0.566
   726	-4.74887e-06	-0.566	0.566
   727	-2.35217e-06	-0.566	0.566
   728	-2.52997e-06	-0.566	0.566
   729	-3.50425e-06	-0.566	0.566
   730	-2.12926e-06	-0.566	0.566
   731	-1.77025e-06	-0.566	0.566
   732	-3.89094e-06	-0.566	0.566
   733	-3.64185e-06	-0.566	0.566
   734	-3.18994e-06	-0.566	0.566
   735	-3.02312e-06	-0.566	0.566
   736	-4.56943e-06	-0.566	0.566
   737	-4.43846e-06	-0.566	0.566
   738	-3.05862e-06	-0.566	0.566
   739	-1.59572e-06	-0.566	0.566
   740	-6.39919e-06	-0.566	0.566
   741	-2.76993e-06	-0.566	0.566
   742	-4.05202e-06	-0.566	0.566
   743	-3.63263e-06	-0.566	0.566
   744	-4.14477e-06	-0.566	0.566
   745	-2.38925e-06	-0.566	0.566
   746	-2.69442e-06	-0.566	0.566
   747	-3.4688e-06	-0.566	0.566
   748	-5.73097e-06	-0.566	0.566
   749	-2.59195e-06	-0.566	0.566
   750	-3.50149e-06	-0.566	0.566
   751	-2.09155e-06	-0.566	0.566
   752	-5.51272e-06	-0.566	0.566
   753	-3.47097e-06	-0.566	0.566
   754	-6.23079e-06	-0.566	0.566
   755	-3.40015e-06	-0.566	0.566
   756	-3.37221e-06	-0.566	0.566
   757	-4.1053e-06	-0.566	0.566
   758	-3.0073e-06	-0.566	0.566
   759	-3.76504e-06	-0.566	0.566
   760	-4.6022e-06	-0.566	0.566
   761	-3.33721e-06	-0.566	0.566
   762	-2.96843e-06	-0.566	0.566
   763	-4.11242e-06	-0.566	0.566
   764	-2.17488e-06	-0.566	0.566
   765	-2.34525e-06	-0.566	0.566
   766	-2.76932e-06	-0.566	0.566
   767	-1.81373e-06	-0.566	0.566
   768	-2.58842e-06	-0.566	0.566
   769	-5.10581e-06	-0.566	0.566
   770	-3.65311e-06	-0.566	0.566
   771	-4.10497e-06	-0.566	0.566
   772	-3.56289e-06	-0.566	0.566
   773	-3.33047e-06	-0.566	0.566
   774	-3.48047e-06	-0.566	0.566
   775	-2.34932e-06	-0.566	0.566
   776	-6.58089e-06	-0.566	0.566
   777	-2.67371e-06	-0.566	0.566
   778	-2.56625e-06	-0.566	0.566
   779	-3.92738e-06	-0.566	0.566
   780	-3.25829e-06	-0.566	0.566
   781	-3.43878e-06	-0.566	0.566
   782	-2.8997e-06	-0.566	0.566
   783	-5.96065e-06	-0.566	0.566
   784	-2.06121e-06	-0.566	0.566
   785	-2.8648e-06	-0.566	0.566
   786	-2.75727e-06	-0.566	0.566
   787	-3.35991e-06	-0.566	0.566
   788	-5.46072e-06	-0.566	0.566
   789	-4.3868e-06	-0.566	0.566
   790	-6.55748e-06	-0.566	0.566
   791	-3.31356e-06	-0.566	0.566
   792	-3.92348e-06	-0.566	0.566
   793	-4.05509e-06	-0.566	0.566
   794	-2.78717e-06	-0.566	0.566
   795	-4.75848e-06	-0.566	0.566
   796	-4.18455e-06	-0.566	0.566
   797	-4.56098e-06	-0.566	0.566
   798	-2.34202e-06	-0.566	0.566
   799	-2.35584e-06	-0.566	0.566
   800	-1.93215e-06	-0.566	0.566
   801	-2.86919e-06	-0.566	0.566
   802	-4.37545e-06	-0.566	0.566
   803	-3.89942e-06	-0.566	0.566
   804	-2.10881e-06	-0.566	0.566
   805	-3.05708e-06	-0.566	0.566
   806	-3.7591e-06	-0.566	0.566
   807	-5.26948e-06	-0.566	0.566
   808	-3.40452e-06	-0.566	0.566
   809	-5.60961e-06	-0.566	0.566
   810	-3.66847e-06	-0.566	0.566
   811	-2.89165e-06	-0.566	0.566
   812	-2.88315e-06	-0.566	0.566
   813	-3.4165e-06	-0.566	0.566
   814	-3.21249e-06	-0.566	0.566
   815	-3.8182e-06	-0.566	0.566
   816	-1.87e-06	-0.566	0.566
   817	-2.29666e-06	-0.566	0.566
   818	-2.58487e-06	-0.566	0.566
   819	-3.64047e-06	-0.566	0.566
   820	-2.13029e-06	-0.566	0.566
   821	-2.55318e-06	-0.566	0.566
   822	-4.12037e-06	-0.566	0.566
   823	-2.31513e-06	-0.566	0.566
   824	-3.49036e-06	-0.566	0.566
   825	-4.2287e-06	-0.566	0.566
   826	-2.90973e-06	-0.566	0.566
   827	-2.70509e-06	-0.566	0.566
   828	-3.68619e-06	-0.566	0.566
   829	-2.65096e-06	-0.566	0.566
   830	-5.28986e-06	-0.566	0.566
   831	-3.39915e-06	-0.566	0.566
   832	-2.95629e-06	-0.566	0.566
   833	-3.72108e-06	-0.566	0.566
   834	-1.8801e-06	-0.566	0.566
   835	-4.02634e-06	-0.566	0.566
   836	-3.22227e-06	-0.566	0.566
   837	-3.41503e-06	-0.566	0.566
   838	-2.45005e-06	-0.566	0.566
   839	-2.35024e-06	-0.566	0.566
   840	-4.30352e-06	-0.566	0.566
   841	-2.90659e-06	-0.566	0.566
   842	-5.33147e-06	-0.566	0.566
   843	-2.24e-06	-0.566	0.566
   844	-3.75802e-06	-0.566	0.566
   845	-3.75193e-06	-0.566	0.566
   846	-1.95162e-06	-0.566	0.566
   847	-3.75159e-06	-0.566	0.566
   848	-3.07728e-06	-0.566	0.566
   849	-4.14933e-06	-0.566	0.566
   850	-3.80776e-06	-0.566	0.566
   851	-4.60828e-06	-0.566	0.566
   852	-2.9211e-06	-0.566	0.566
   853	-3.6456e-06	-0.566	0.566
   854	-3.69516e-06	-0.566	0.566
   855	-3.36545e-06	-0.566	0.566
   856	-3.72824e-06	-0.566	0.566
   857	-3.35918e-06	-0.566	0.566
   858	-3.23271e-06	-0.566	0.566
   859	-3.17903e-06	-0.566	0.566
   860	-4.02288e-06	-0.566	0.566
   861	-3.71976e-06	-0.566	0.566
   862	-4.35325e-06	-0.566	0.566
   863	-1.61832e-06	-0.566	0.566
   864	-4.00765e-06	-0.566	0.566
   865	-3.72508e-06	-0.566	0.566
   866	-4.7705e-06	-0.566	0.566
   867	-2.33946e-06	-0.566	0.566
   868	-2.12332e-06	-0.566	0.566
   869	-3.77679e-06	-0.566	0.566
   870	-5.89026e-06	-0.566	0.566
   871	-2.09148e-06	-0.566	0.566
   872	-2.38492e-06	-0.566	0.566
   873	-6.27726e-06	-0.566	0.566
   874	-3.26893e-06	-0.566	0.566
   875	-3.65096e-06	-0.566	0.566
   876	-2.35585e-06	-0.566	0.566
   877	-2.27839e-06	-0.566	0.566
   878	-2.95536e-06	-0.566	0.566
   879	-3.2621e-06	-0.566	0.566
   880	-9.75396e-07	-0.566	0.566
   881	-4.86602e-06	-0.566	0.566
   882	-2.55394e-06	-0.566	0.566
   883	-2.84888e-06	-0.566	0.566
   884	-3.60689e-06	-0.566	0.566
   885	-3.49527e-06	-0.566	0.566
   886	-3.31032e-06	-0.566	0.566
   887	-3.05894e-06	-0.566	0.566
   888	-5.20667e-06	-0.566	0.566
   889	-2.50876e-06	-0.566	0.566
   890	-3.60168e-06	-0.566	0.566
   891	-3.21891e-06	-0.566	0.566
   892	-2.50494e-06	-0.566	0.566
   893	-3.58271e-06	-0.566	0.566
   894	-3.12173e-06	-0.566	0.566
   895	-4.31657e-06	-0.566	0.566
   896	-2.49305e-06	-0.566	0.566
   897	-3.26738e-06	-0.566	0.566
   898	-4.77794e-06	-0.566	0.566
   899	-4.50038e-06	-0.566	0.566
   900	-4.81046e-06	-0.566	0.566
   901	-4.17558e-06	-0.566	0.566
   902	-2.45171e-06	-0.566	0.566
   903	-3.10068e-06	-0.566	0.566
   904	-4.37769e-06	-0.566	0.566
   905	-2.24277e-06	-0.566	0.566
   906	-3.57079e-06	-0.566	0.566
   907	-3.56662e-06	-0.566	0.566
   908	-4.34489e-06	-0.566	0.566
   909	-4.53824e-06	-0.566	0.566
   910	-3.81316e-06	-0.566	0.566
   911	-3.99218e-06	-0.566	0.566
   912	-3.3505e-06	-0.566	0.566
   913	-4.23381e-06	-0.566	0.566
   914	-5.16483e-06	-0.566	0.566
   915	-3.0791e-06	-0.566	0.566
   916	-3.3464e-06	-0.566	0.566
   917	-3.14249e-06	-0.566	0.566
   918	-3.27338e-06	-0.566	0.566
   919	-3.15625e-06	-0.566	0.566
   920	-3.50089e-06	-0.566	0.566
   921	-3.07526e-06	-0.566	0.566
   922	-3.93429e-06	-0.566	0.566
   923	-3.51873e-06	-0.566	0.566
   924	-3.49107e-06	-0.566	0.566
   925	-5.52667e-06	-0.566	0.566
   926	-2.73786e-06	-0.566	0.566
   927	-4.99215e-06	-0.566	0.566
   928	-3.17772e-06	-0.566	0.566
   929	-3.86488e-06	-0.566	0.566
   930	-3.78995e-06	-0.566	0.566
   931	-3.97088e-06	-0.566	0.566
   932	-2.44746e-06	-0.566	0.566
   933	-2.00898e-06	-0.566	0.566
   934	-4.93686e-06	-0.566	0.566
   935	-2.96231e-06	-0.566	0.566
   936	-3.93004e-06	-0.566	0.566
   937	-7.155e-06	-0.566	0.566
   938	-3.15851e-06	-0.566	0.566
   939	-2.71273e-06	-0.566	0.566
   940	-3.70246e-06	-0.566	0.566
   941	-2.47626e-06	-0.566	0.566
   942	-2.42056e-06	-0.566	0.566
   943	-2.55834e-06	-0.566	0.566
   944	-2.85021e-06	-0.566	0.566
   945	-4.22012e-06	-0.566	0.566
   946	-2.88586e-06	-0.566	0.566
   947	-2.60481e-06	-0.566	0.566
   948	-3.03491e-06	-0.566	0.566
   949	-4.41091e-06	-0.566	0.566
   950	-2.19466e-06	-0.566	0.566
   951	-2.72492e-06	-0.566	0.566
   952	-5.12775e-06	-0.566	0.566
   953	-3.61864e-06	-0.566	0.566
   954	-3.32041e-06	-0.566	0.566
   955	-2.27648e-06	-0.566	0.566
   956	-2.4355e-06	-0.566	0.566
   957	-2.19183e-06	-0.566	0.566
   958	-3.42712e-06	-0.566	0.566
   959	-2.60604e-06	-0.566	0.566
   960	-4.00456e-06	-0.566	0.566
   961	-3.97468e-06	-0.566	0.566
   962	-4.22898e-06	-0.566	0.566
   963	-3.28575e-06	-0.566	0.566
   964	-2.36516e-06	-0.566	0.566
   965	-2.90212e-06	-0.566	0.566
   966	-2.68194e-06	-0.566	0.566
   967	-7.06737e-06	-0.566	0.566
   968	-3.60987e-06	-0.566	0.566
   969	-2.33187e-06	-0.566	0.566
   970	-3.83238e-06	-0.566	0.566
   971	-4.25551e-06	-0.566	0.566
   972	-5.07381e-06	-0.566	0.566
   973	-3.59227e-06	-0.566	0.566
   974	-4.34834e-06	-0.566	0.566
   975	-2.4062e-06	-0.566	0.566
   976	-3.11329e-06	-0.566	0.566
   977	-3.77545e-06	-0.566	0.566
   978	-3.46801e-06	-0.566	0.566
   979	-2.61818e-06	-0.566	0.566
   980	-3.04583e-06	-0.566	0.566
   981	-1.82094e-06	-0.566	0.566
   982	-3.04256e-06	-0.566	0.566
   983	-3.42469e-06	-0.566	0.566
   984	-2.42029e-06	-0.566	0.566
   985	-4.35635e-06	-0.566	0.566
   986	-1.70878e-06	-0.566	0.566
   987	-4.15331e-06	-0.566	0.566
   988	-2.256e-06	-0.566	0.566
   989	-3.84234e-06	-0.566	0.566
   990	-5.01289e-06	-0.566	0.566
   991	-2.89956e-06	-0.566	0.566
   992	-3.70208e-06	-0.566	0.566
   993	-4.61249e-06	-0.566	0.566
   994	-2.83797e-06	-0.566	0.566
   995	-3.39725e-06	-0.566	0.566
   996	-3.37841e-06	-0.566	0.566
   997	-4.69387e-06	-0.566	0.566
   998	-3.49441e-06	-0.566	0.566
   999	-4.3814e-06	-0.566	0.566
  1000	-4.86137e-06	-0.566	0.566
  1001	-6.42352e-06	-0.566	0.566
  1002	-3.70024e-06	-0.566	0.566
  1003	-1.85296e-06	-0.566	0.566
  1004	-3.18157e-06	-0.566	0.566
  1005	-2.58084e-06	-0.566	0.566
  1006	-4.94803e-06	-0.566	0.566
  1007	-3.99829e-06	-0.566	0.566
  1008	-3.55922e-06	-0.566	0.566
  1009	-3.0462e-06	-0.566	0.566
  1010	-3.59223e-06	-0.566	0.566
  1011	-2.61908e-06	-0.566	0.566
  1012	-3.99986e-06	-0.566	0.566
  1013	-1.42176e-06	-0.566	0.566
  1014	-2.10538e-06	-0.566	0.566
  1015	-4.25485e-06	-0.566	0.566
  1016	-2.96091e-06	-0.566	0.566
  1017	-3.51549e-06	-0.566	0.566
  1018	-4.186e-06	-0.566	0.566
  1019	-3.0009e-06	-0.566	0.566
  1020	-2.9229e-06	-0.566	0.566
  1021	-5.60195e-06	-0.566	0.566
  1022	-3.89765e-06	-0.566	0.566
  1023	-2.95143e-06	-0.566	0.566
  1024	-4.67829e-06	-0.566	0.566
  1025	-2.49959e-06	-0.566	0.566
  1026	-3.91188e-06	-0.566	0.566
  1027	-3.06131e-06	-0.566	0.566
  1028	-3.49849e-06	-0.566	0.566
  1029	-3.9834e-06	-0.566	0.566
  1030	-3.71372e-06	-0.566	0.566
  1031	-3.69241e-06	-0.566	0.566
  1032	-2.95008e-06	-0.566	0.566
  1033	-3.84369e-06	-0.566	0.566
  1034	-4.23187e-06	-0.566	0.566
  1035	-4.8302e-06	-0.566	0.566
  1036	-3.49735e-06	-0.566	0.566
  1037	-2.97697e-06	-0.566	0.566
  1038	-2.54455e-06	-0.566	0.566
  1039	-4.8192e-06	-0.566	0.566
  1040	-4.01523e-06	-0.566	0.566
  1041	-1.84685e-06	-0.566	0.566
  1042	-5.05075e-06	-0.566	0.566
  1043	-3.07611e-06	-0.566	0.566
  1044	-4.30443e-06	-0.566	0.566
  1045	-4.5055e-06	-0.566	0.566
  1046	-2.31053e-06	-0.566	0.566
  1047	-4.23039e-06	-0.566	0.566
  1048	-3.02017e-06	-0.566	0.566
  1049	-1.99975e-06	-0.566	0.566
  1050	-2.75921e-06	-0.566	0.566
  1051	-3.27599e-06	-0.566	0.566
  1052	-4.60791e-06	-0.566	0.566
  1053	-3.05959e-06	-0.566	0.566
  1054	-3.28992e-06	-0.566	0.566
  1055	-3.07203e-06	-0.566	0.566
  1056	-3.49996e-06	-0.566	0.566
  1057	-5.68368e-06	-0.566	0.566
  1058	-5.09041e-06	-0.566	0.566
  1059	-4.70053e-06	-0.566	0.566
  1060	-4.58037e-06	-0.566	0.566
  1061	-1.58402e-06	-0.566	0.566
  1062	-2.89903e-06	-0.566	0.566
  1063	-3.5133e-06	-0.566	0.566
  1064	-3.68586e-06	-0.566	0.566
  1065	-2.23978e-06	-0.566	0.566
  1066	-3.72207e-06	-0.566	0.566
  1067	-4.08319e-06	-0.566	0.566
  1068	-2.7882e-06	-0.566	0.566
  1069	-5.10777e-06	-0.566	0.566
  1070	-2.25385e-06	-0.566	0.566
  1071	-3.52428e-06	-0.566	0.566
  1072	-3.27143e-06	-0.566	0.566
  1073	-3.26092e-06	-0.566	0.566
  1074	-3.87631e-06	-0.566	0.566
  1075	-2.51191e-06	-0.566	0.566
  1076	-1.50579e-06	-0.566	0.566
  1077	-2.25291e-06	-0.566	0.566
  1078	-4.70825e-06	-0.566	0.566
  1079	-3.39119e-06	-0.566	0.566
  1080	-5.16717e-06	-0.566	0.566
  1081	-2.89541e-06	-0.566	0.566
  1082	-4.68354e-06	-0.566	0.566
  1083	-3.00669e-06	-0.566	0.566
  1084	-2.84036e-06	-0.566	0.566
  1085	-2.78065e-06	-0.566	0.566
  1086	-2.92055e-06	-0.566	0.566
  1087	-4.04216e-06	-0.566	0.566
  1088	-2.94377e-06	-0.566	0.566
  1089	-2.94098e-06	-0.566	0.566
  1090	-4.99129e-06	-0.566	0.566
  1091	-3.89022e-06	-0.566	0.566
  1092	-5.48793e-06	-0.566	0.566
  1093	-2.80111e-06	-0.566	0.566
  1094	-4.17607e-06	-0.566	0.566
  1095	-3.43722e-06	-0.566	0.566
  1096	-3.52554e-06	-0.566	0.566
  1097	-4.72542e-06	-0.566	0.566
  1098	-4.61302e-06	-0.566	0.566
  1099	-4.27277e-06	-0.566	0.566
  1100	-2.9682e-06	-0.566	0.566
  1101	-3.34221e-06	-0.566	0.566
  1102	-3.75026e-06	-0.566	0.566
  1103	-3.82624e-06	-0.566	0.566
  1104	-3.63965e-06	-0.566	0.566
  1105	-4.39897e-06	-0.566	0.566
  1106	-4.8667e-06	-0.566	0.566
  1107	-4.53838e-06	-0.566	0.566
  1108	-3.69439e-06	-0.566	0.566
  1109	-3.56813e-06	-0.566	0.566
  1110	-5.18628e-06	-0.566	0.566
  1111	-4.53798e-06	-0.566	0.566
  1112	-1.82264e-06	-0.566	0.566
  1113	-3.96116e-06	-0.566	0.566
  1114	-3.06933e-06	-0.566	0.566
  1115	-2.67239e-06	-0.566	0.566
  1116	-3.55547e-06	-0.566	0.566
  1117	-5.32812e-06	-0.566	0.566
  1118	-4.32434e-06	-0.566	0.566
  1119	-4.49715e-06	-0.566	0.566
  1120	-3.79768e-06	-0.566	0.566
  1121	-3.11714e-06	-0.566	0.566
  1122	-5.16321e-06	-0.566	0.566
  1123	-4.07044e-06	-0.566	0.566
  1124	-4.58154e-06	-0.566	0.566
  1125	-3.00291e-06	-0.566	0.566
  1126	-6.18286e-06	-0.566	0.566
  1127	-3.00192e-06	-0.566	0.566
  1128	-5.08447e-06	-0.566	0.566
  1129	-2.96928e-06	-0.566	0.566
  1130	-4.83227e-06	-0.566	0.566
  1131	-4.3005e-06	-0.566	0.566
  1132	-3.27927e-06	-0.566	0.566
  1133	-3.62453e-06	-0.566	0.566
  1134	-4.2859e-06	-0.566	0.566
  1135	-3.05119e-06	-0.566	0.566
  1136	-1.38038e-06	-0.566	0.566
  1137	-2.38083e-06	-0.566	0.566
  1138	-4.83751e-06	-0.566	0.566
  1139	-3.53445e-06	-0.566	0.566
  1140	-2.3771e-06	-0.566	0.566
  1141	-2.90347e-06	-0.566	0.566
  1142	-5.59975e-06	-0.566	0.566
  1143	-4.10452e-06	-0.566	0.566
  1144	-3.41208e-06	-0.566	0.566
  1145	-4.02148e-06	-0.566	0.566
  1146	-2.19351e-06	-0.566	0.566
  1147	-3.92896e-06	-0.566	0.566
  1148	-3.58641e-06	-0.566	0.566
  1149	-3.38489e-06	-0.566	0.566
  1150	-4.358e-06	-0.566	0.566
  1151	-5.75148e-06	-0.566	0.566
  1152	-3.93281e-06	-0.566	0.566
  1153	-3.64367e-06	-0.566	0.566
  1154	-2.04715e-06	-0.566	0.566
  1155	-3.32521e-06	-0.566	0.566
  1156	-4.10931e-06	-0.566	0.566
  1157	-4.33412e-06	-0.566	0.566
  1158	-1.8939e-06	-0.566	0.566
  1159	-3.32923e-06	-0.566	0.566
  1160	-2.9572e-06	-0.566	0.566
  1161	-3.61986e-06	-0.566	0.566
  1162	-3.71707e-06	-0.566	0.566
  1163	-4.21448e-06	-0.566	0.566
  1164	-3.74451e-06	-0.566	0.566
  1165	-3.06392e-06	-0.566	0.566
  1166	-4.17916e-06	-0.566	0.566
  1167	-3.01598e-06	-0.566	0.566
  1168	-6.05562e-06	-0.566	0.566
  1169	-3.00483e-06	-0.566	0.566
  1170	-3.04395e-06	-0.566	0.566
  1171	-5.48032e-06	-0.566	0.566
  1172	-3.04264e-06	-0.566	0.566
  1173	-6.01849e-06	-0.566	0.566
  1174	-2.81853e-06	-0.566	0.566
  1175	-2.46367e-06	-0.566	0.566
  1176	-4.04744e-06	-0.566	0.566
  1177	-4.41436e-06	-0.566	0.566
  1178	-3.25688e-06	-0.566	0.566
  1179	-2.95797e-06	-0.566	0.566
  1180	-3.71481e-06	-0.566	0.566
  1181	-3.55148e-06	-0.566	0.566
  1182	-1.99412e-06	-0.566	0.566
  1183	-4.1427e-06	-0.566	0.566
  1184	-3.40425e-06	-0.566	0.566
  1185	-3.69678e-06	-0.566	0.566
  1186	-3.26118e-06	-0.566	0.566
  1187	-2.74668e-06	-0.566	0.566
  1188	-1.66918e-06	-0.566	0.566
  1189	-2.56465e-06	-0.566	0.566
  1190	-2.47147e-06	-0.566	0.566
  1191	-2.88215e-06	-0.566	0.566
  1192	-6.1767e-06	-0.566	0.566
  1193	-3.11097e-06	-0.566	0.566
  1194	-3.05357e-06	-0.566	0.566
  1195	-2.31937e-06	-0.566	0.566
  1196	-4.52752e-06	-0.566	0.566
  1197	-3.92173e-06	-0.566	0.566
  1198	-3.83419e-06	-0.566	0.566
  1199	-2.64079e-06	-0.566	0.566
  1200	-2.63717e-06	-0.566	0.566
  1201	-2.18182e-06	-0.566	0.566
  1202	-4.35484e-06	-0.566	0.566
  1203	-3.39672e-06	-0.566	0.566
  1204	-3.81135e-06	-0.566	0.566
  1205	-3.15935e-06	-0.566	0.566
  1206	-2.65009e-06	-0.566	0.566
  1207	-4.45399e-06	-0.566	0.566
  1208	-6.23468e-06	-0.566	0.566
  1209	-3.05376e-06	-0.566	0.566
  1210	-3.90289e-06	-0.566	0.566
  1211	-3.50571e-06	-0.566	0.566
  1212	-2.49805e-06	-0.566	0.566
  1213	-3.83154e-06	-0.566	0.566
  1214	-3.06046e-06	-0.566	0.566
  1215	-6.07284e-06	-0.566	0.566
  1216	-1.96671e-06	-0.566	0.566
  1217	-2.86633e-06	-0.566	0.566
  1218	-3.92139e-06	-0.566	0.566
  1219	-2.9176e-06	-0.566	0.566
  1220	-3.725e-06	-0.566	0.566
  1221	-3.45112e-06	-0.566	0.566
  1222	-5.32244e-06	-0.566	0.566
  1223	-3.46022e-06	-0.566	0.566
  1224	-3.63917e-06	-0.566	0.566
  1225	-2.43027e-06	-0.566	0.566
  1226	-3.2269e-06	-0.566	0.566
  1227	-4.64511e-06	-0.566	0.566
  1228	-2.57601e-06	-0.566	0.566
  1229	-3.77328e-06	-0.566	0.566
  1230	-3.19883e-06	-0.566	0.566
  1231	-3.17781e-06	-0.566	0.566
  1232	-3.42314e-06	-0.566	0.566
  1233	-3.25636e-06	-0.566	0.566
  1234	-5.67435e-06	-0.566	0.566
  1235	-3.6376e-06	-0.566	0.566
  1236	-3.06943e-06	-0.566	0.566
  1237	-2.88907e-06	-0.566	0.566
  1238	-4.09605e-06	-0.566	0.566
  1239	-5.05078e-06	-0.566	0.566
  1240	-2.35396e-06	-0.566	0.566
  1241	-3.99805e-06	-0.566	0.566
  1242	-3.74255e-06	-0.566	0.566
  1243	-3.79597e-06	-0.566	0.566
  1244	-1.7419e-06	-0.566	0.566
  1245	-1.65443e-06	-0.566	0.566
  1246	-3.09174e-06	-0.566	0.566
  1247	-3.39456e-06	-0.566	0.566
  1248	-3.26863e-06	-0.566	0.566
  1249	-3.72326e-06	-0.566	0.566
  1250	-3.22618e-06	-0.566	0.566
  1251	-4.30683e-06	-0.566	0.566
  1252	-3.89686e-06	-0.566	0.566
  1253	-3.23095e-06	-0.566	0.566
  1254	-2.07503e-06	-0.566	0.566
  1255	-2.29218e-06	-0.566	0.566
  1256	-2.70441e-06	-0.566	0.566
  1257	-2.65341e-06	-0.566	0.566
  1258	-1.88272e-06	-0.566	0.566
  1259	-4.22291e-06	-0.566	0.566
  1260	-4.01574e-06	-0.566	0.566
  1261	-3.69873e-06	-0.566	0.566
  1262	-4.45152e-06	-0.566	0.566
  1263	-3.02895e-06	-0.566	0.566
  1264	-2.17153e-06	-0.566	0.566
  1265	-3.00671e-06	-0.566	0.566
  1266	-2.92163e-06	-0.566	0.566
  1267	-2.69595e-06	-0.566	0.566
  1268	-2.94376e-06	-0.566	0.566
  1269	-1.68407e-06	-0.566	0.566
  1270	-5.46365e-06	-0.566	0.566
  1271	-3.16748e-06	-0.566	0.566
  1272	-4.38445e-06	-0.566	0.566
  1273	-2.87567e-06	-0.566	0.566
  1274	-2.1861e-06	-0.566	0.566
  1275	-2.94359e-06	-0.566	0.566
  1276	-4.57701e-06	-0.566	0.566
  1277	-6.77801e-06	-0.566	0.566
  1278	-4.34304e-06	-0.566	0.566
  1279	-3.21721e-06	-0.566	0.566
  1280	-2.1844e-06	-0.566	0.566
  1281	-3.56643e-06	-0.566	0.566
  1282	-4.20359e-06	-0.566	0.566
  1283	-3.82804e-06	-0.566	0.566
  1284	-3.601e-06	-0.566	0.566
  1285	-4.2877e-06	-0.566	0.566
  1286	-4.87435e-06	-0.566	0.566
  1287	-4.16643e-06	-0.566	0.566
  1288	-3.62961e-06	-0.566	0.566
  1289	-2.44518e-06	-0.566	0.566
  1290	-3.39757e-06	-0.566	0.566
  1291	-4.70578e-06	-0.566	0.566
  1292	-2.58484e-06	-0.566	0.566
  1293	-3.6078e-06	-0.566	0.566
  1294	-2.93174e-06	-0.566	0.566
  1295	-4.15866e-06	-0.566	0.566
  1296	-3.66855e-06	-0.566	0.566
  1297	-5.33465e-06	-0.566	0.566
  1298	-3.33079e-06	-0.566	0.566
  1299	-3.01276e-06	-0.566	0.566
  1300	-2.20823e-06	-0.566	0.566
  1301	-2.7001e-06	-0.566	0.566
  1302	-3.30619e-06	-0.566	0.566
  1303	-4.04766e-06	-0.566	0.566
  1304	-3.55163e-06	-0.566	0.566
  1305	-3.69723e-06	-0.566	0.566
  1306	-2.0372e-06	-0.566	0.566
  1307	-3.90509e-06	-0.566	0.566
  1308	-2.78745e-06	-0.566	0.566
  1309	-4.55126e-06	-0.566	0.566
  1310	-3.25258e-06	-0.566	0.566
  1311	-4.22084e-06	-0.566	0.566
